         1972849 function calls (1941383 primitive calls) in 2.454 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      235    0.000    0.000    0.002    0.000 __init__.py:2302(file_ns_handler)
       11    0.000    0.000    0.001    0.000 __init__.py:2329(normalize_path)
      323    0.000    0.000    0.000    0.000 __init__.py:233(bind_method)
       11    0.000    0.000    0.000    0.000 __init__.py:2334(_cygwin_patch)
        1    0.000    0.000    0.000    0.000 __init__.py:234(HTMLTreeBuilder)
     3013    0.000    0.000    0.001    0.000 __init__.py:2345(_normalize_cached)
        1    0.000    0.000    0.000    0.000 __init__.py:235(c_char_p)
       34    0.000    0.000    0.000    0.000 __init__.py:2353(_is_egg_path)
       14    0.000    0.000    0.000    0.000 __init__.py:2360(_is_unpacked_egg)
      632    0.001    0.000    0.003    0.000 __init__.py:2378(yield_lines)
        1    0.000    0.000    0.005    0.005 __init__.py:24(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:2407(EntryPoint)
        1    0.000    0.000    0.000    0.000 __init__.py:241(c_void_p)
        2    0.000    0.000    0.000    0.000 __init__.py:242(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 __init__.py:245(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:246(c_bool)
        1    0.000    0.000    0.016    0.016 __init__.py:25(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:250(IgnoredKeywordWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:251(ResolutionError)
        1    0.000    0.000    0.000    0.000 __init__.py:251(c_wchar_p)
      152    0.000    0.000    0.087    0.001 __init__.py:2548(_version_from_file)
      456    0.000    0.000    0.000    0.000 __init__.py:2553(is_version_line)
        1    0.000    0.000    0.000    0.000 __init__.py:256(c_wchar)
        1    0.000    0.000    0.000    0.000 __init__.py:2561(Distribution)
      570    0.001    0.000    0.017    0.000 __init__.py:2565(__init__)
      570    0.003    0.000    0.111    0.000 __init__.py:2578(from_location)
        1    0.000    0.000    0.000    0.000 __init__.py:258(VersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:259(_reset_cache)
      418    0.000    0.000    0.000    0.000 __init__.py:2595(_reload_version)
        1    0.000    0.000    0.000    0.000 __init__.py:260(EscapeFormatter)
     1696    0.001    0.000    0.002    0.000 __init__.py:2637(key)
        1    0.000    0.000    0.000    0.000 __init__.py:265(_parse_commandline)
        4    0.000    0.000    0.000    0.000 __init__.py:2678(version)
        1    0.000    0.000    0.053    0.053 __init__.py:27(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:27(DummyCode)
        1    0.000    0.000    0.000    0.000 __init__.py:270(LogRecord)
        1    0.000    0.000    0.000    0.000 __init__.py:272(IncrementalDecoder)
        1    0.000    0.000    0.001    0.001 __init__.py:274(load)
        6    0.000    0.000    0.000    0.000 __init__.py:275(u)
      898    0.001    0.000    0.096    0.000 __init__.py:2765(_get_metadata)
      152    0.000    0.000    0.087    0.001 __init__.py:2770(_get_version)
      281    0.001    0.000    0.040    0.000 __init__.py:2776(activate)
        1    0.000    0.000    0.026    0.026 __init__.py:28(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:28(MissingPythonDependencyError)
     1166    0.001    0.000    0.001    0.000 __init__.py:2812(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:286(Verbose)
      281    0.001    0.000    0.002    0.000 __init__.py:2870(insert_on)
        1    0.000    0.000    0.000    0.000 __init__.py:288(_CountryTimezoneDict)
      281    0.000    0.000    0.001    0.000 __init__.py:2896(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:290(ContextualVersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:292(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:293(_MarkupEscapeHelper)
        1    0.000    0.000    0.000    0.000 __init__.py:2981(EggInfoDistribution)
      152    0.000    0.000    0.088    0.001 __init__.py:2982(_reload_version)
        7    0.000    0.000    0.000    0.000 __init__.py:299(loads)
       11    0.000    0.000    0.111    0.010 __init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:30(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:30(TreeBuilderRegistry)
        1    0.000    0.000    0.000    0.000 __init__.py:3000(DistInfoDistribution)
        1    0.000    0.000    0.000    0.000 __init__.py:303(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 __init__.py:3070(RequirementParseError)
        4    0.000    0.000    0.002    0.000 __init__.py:3075(parse_requirements)
        1    0.000    0.000    0.000    0.000 __init__.py:308(__init__)
      209    0.000    0.000    0.000    0.000 __init__.py:309(set_function_name)
        1    0.000    0.000    0.000    0.000 __init__.py:3097(Requirement)
        2    0.000    0.000    0.002    0.001 __init__.py:3098(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:31(Markup)
        2    0.000    0.000    0.000    0.000 __init__.py:3108(<listcomp>)
        3    0.000    0.000    0.000    0.000 __init__.py:312(register_treebuilders_from)
        2    0.000    0.000    0.000    0.000 __init__.py:3128(__contains__)
        1    0.000    0.000    0.000    0.000 __init__.py:313(set_level)
        2    0.000    0.000    0.002    0.001 __init__.py:3146(parse)
        1    0.000    0.000    0.000    0.000 __init__.py:315(Bunch)
      253    0.000    0.000    0.000    0.000 __init__.py:3152(_always_object)
       39    0.002    0.000    0.004    0.000 __init__.py:316(namedtuple)
      253    0.000    0.000    0.001    0.000 __init__.py:3162(_find_adapter)
        1    0.000    0.000    0.000    0.000 __init__.py:319(CDLL)
        1    0.000    0.000    0.693    0.693 __init__.py:32(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:32(ParserError)
        1    0.000    0.000    0.000    0.000 __init__.py:32(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:323(IncrementalEncoder)
        2    0.000    0.000    0.346    0.173 __init__.py:3234(_call_aside)
        1    0.000    0.000    0.000    0.000 __init__.py:3239(_initialize)
       14    0.000    0.000    0.000    0.000 __init__.py:3245(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:325(ParserRejectedMarkup)
        1    0.000    0.000    0.346    0.346 __init__.py:3251(_initialize_master_working_set)
      282    0.000    0.000    0.041    0.000 __init__.py:3278(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:3290(PkgResourcesDeprecationWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:330(UnknownExtra)
        1    0.000    0.000    0.000    0.000 __init__.py:340(__init__)
        4    0.000    0.000    0.000    0.000 __init__.py:344(register_loader_type)
        1    0.000    0.000    0.000    0.000 __init__.py:346(_CountryNameDict)
        3    0.000    0.000    0.000    0.000 __init__.py:35(__deprecate_private_class)
        3    0.000    0.000    0.000    0.000 __init__.py:35(ascii_lower)
       18    0.000    0.000    0.000    0.000 __init__.py:35(deprecated)
        6    0.000    0.000    0.025    0.004 __init__.py:35(load_module)
        4    0.000    0.000    0.000    0.000 __init__.py:354(get_provider)
        1    0.000    0.000    0.000    0.000 __init__.py:358(_FuncPtr)
        4    0.000    0.000    0.000    0.000 __init__.py:36(register)
        1    0.000    0.000    0.001    0.001 __init__.py:367(_macosx_vers)
        1    0.000    0.000    0.000    0.000 __init__.py:371(_FixedOffset)
        1    0.000    0.000    0.000    0.000 __init__.py:38(DtypeWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:387(PyDLL)
        1    0.000    0.000    0.006    0.006 __init__.py:387(get_build_platform)
      206    0.000    0.000    0.000    0.000 __init__.py:388(<genexpr>)
       18    0.000    0.000    0.000    0.000 __init__.py:39(decorator)
        8    0.000    0.000    0.000    0.000 __init__.py:390(_logged_cached)
        6    0.000    0.000    0.635    0.106 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:4(VendorImporter)
        1    0.000    0.000    0.000    0.000 __init__.py:40(BiopythonWarning)
        3    0.000    0.000    0.000    0.000 __init__.py:403(add_metaclass)
        3    0.000    0.000    0.000    0.000 __init__.py:405(wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:409(PercentStyle)
      6/2    0.000    0.000    0.000    0.000 __init__.py:409(wrapper)
        2    0.000    0.000    0.005    0.002 __init__.py:41(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:415(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:42(__getattr__)
        3    0.000    0.000    0.000    0.000 __init__.py:42(private_class)
        1    0.000    0.000    0.000    0.000 __init__.py:424(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:427(LibraryLoader)
        2    0.000    0.000    0.000    0.000 __init__.py:428(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        1    0.000    0.000    0.000    0.000 __init__.py:433(StringTemplateStyle)
        2    0.000    0.000    0.030    0.015 __init__.py:45(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:457(Formatter)
        2    0.000    0.000    0.002    0.001 __init__.py:476(get_distribution)
        3    0.000    0.000    0.000    0.000 __init__.py:489(PYFUNCTYPE)
        3    0.000    0.000    0.000    0.000 __init__.py:490(CFunctionType)
        1    0.000    0.000    0.000    0.000 __init__.py:491(checkdep_ps_distiller)
        4    0.000    0.000    0.000    0.000 __init__.py:497(cast)
        4    0.000    0.000    0.440    0.110 __init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:5(HTTPStatus)
        1    0.000    0.000    0.000    0.000 __init__.py:5(ISAModelAttributeError)
        1    0.000    0.000    0.000    0.000 __init__.py:502(IMetadataProvider)
        2    0.000    0.000    0.000    0.000 __init__.py:502(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:505(GetRealpathAndStat)
        1    0.000    0.000    0.003    0.003 __init__.py:52(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:525(IResourceProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:525(checkdep_usetex)
        1    0.000    0.000    0.498    0.498 __init__.py:54(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:54(BeautifulSoup)
        1    0.000    0.000    0.000    0.000 __init__.py:553(WorkingSet)
        1    0.000    0.000    0.000    0.000 __init__.py:555(get_home)
        1    0.000    0.000    0.247    0.247 __init__.py:556(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:56(BiopythonParserWarning)
        1    0.000    0.000    0.247    0.247 __init__.py:569(_build_master)
        1    0.000    0.000    0.123    0.123 __init__.py:57(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:572(BeautifulStoneSoup)
        1    0.000    0.000    0.000    0.000 __init__.py:578(_get_xdg_config_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:583(StopParsing)
        1    0.000    0.000    0.000    0.000 __init__.py:586(FeatureNotFound)
        1    0.000    0.000    0.000    0.000 __init__.py:602(_get_config_or_cache_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:609(maxdict)
        3    0.000    0.000    0.002    0.001 __init__.py:61(lookup)
       16    0.001    0.000    0.305    0.019 __init__.py:611(add_entry)
        1    0.000    0.000    0.000    0.000 __init__.py:62(DOMException)
        1    0.000    0.000    0.000    0.000 __init__.py:625(get_configdir)
        1    0.000    0.000    0.000    0.000 __init__.py:629(Stack)
        2    0.000    0.000    0.000    0.000 __init__.py:630(find)
        1    0.000    0.000    0.000    0.000 __init__.py:632(BufferingFormatter)
        1    0.000    0.000    0.024    0.024 __init__.py:635(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:64(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:64(install)
        1    0.000    0.000    0.000    0.000 __init__.py:656(_get_data_path)
        1    0.000    0.000    0.000    0.000 __init__.py:660(<listcomp>)
        2    0.000    0.000    0.000    0.000 __init__.py:666(get_candidate_paths)
      282    0.000    0.000    0.000    0.000 __init__.py:668(__iter__)
        1    0.000    0.000    0.000    0.000 __init__.py:674(Filter)
      570    0.002    0.000    0.005    0.000 __init__.py:685(add)
        1    0.000    0.000    0.000    0.000 __init__.py:687(get_data_path)
        4    0.000    0.000    0.218    0.055 __init__.py:7(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:70(_StrongRef)
        1    0.000    0.000    0.000    0.000 __init__.py:703(matplotlib_fname)
        2    0.000    0.000    0.002    0.001 __init__.py:71(search_function)
        1    0.000    0.000    0.000    0.000 __init__.py:711(Filterer)
       11    0.000    0.000    0.000    0.000 __init__.py:716(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:73(BiopythonDeprecationWarning)
        8    0.000    0.000    0.000    0.000 __init__.py:73(CFUNCTYPE)
        3    0.000    0.000    0.000    0.000 __init__.py:734(gen_candidates)
        1    0.000    0.000    0.008    0.008 __init__.py:75(<module>)
        1    0.000    0.000    0.002    0.002 __init__.py:75(_patch_async)
        1    0.000    0.000    0.000    0.000 __init__.py:76(IndexSizeErr)
      592    0.002    0.000    0.028    0.000 __init__.py:78(open_resource)
        1    0.000    0.000    0.000    0.000 __init__.py:783(RcParams)
        2    0.000    0.000    0.000    0.000 __init__.py:783(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 __init__.py:79(DomstringSizeErr)
        1    0.000    0.000    0.000    0.000 __init__.py:792(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:793(Handler)
        3    0.000    0.000    0.020    0.007 __init__.py:8(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:8(MetaStrict)
        2    0.000    0.000    0.000    0.000 __init__.py:802(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:82(HierarchyRequestErr)
        4    0.000    0.000    0.004    0.001 __init__.py:826(__init__)
      902    0.001    0.000    0.004    0.000 __init__.py:829(__setitem__)
        2    0.000    0.000    0.000    0.000 __init__.py:831(createLock)
